CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	FLAG_DEL	,	Order_Comment_Operations_Deleted_Flag
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	LATE_CODE	,	Order_Comment_Operations_Late_Code
CP_COMMENT_Bronze	,	ATTACH_COMMENT_FILE	,	Order_Comment_CX_Attached_File
CP_COMMENT_Bronze	,	CODE_COMMENT	,	Order_Comment_CX_Code
CP_COMMENT_Bronze	,	SEQ_COMMENT	,	Order_Comment_CX_Sequence
CP_COMMENT_Bronze	,	ID_USER_ADD	,	Employee_ID_User_Add_Order_Comment_CX
CP_COMMENT_Bronze	,	DATE_ADD	,	Date_Order_Comment_CX_Added
CP_COMMENT_Bronze	,	TIME_ADD	,	Date_Order_Comment_CX_Added_Time
CP_COMMENT_Bronze	,	ID_USER_CHG	,	Employee_ID_User_Change_Order_Comment_CX
CP_COMMENT_Bronze	,	DATE_CHG	,	Date_Order_Comment_CX_Changed
CP_COMMENT_Bronze	,	TIME_CHG	,	Date_Order_Comment_CX_Changed_Time
CP_COMMENT_Bronze	,	NOTE	,	Order_Comment_CX_Note
CP_COMMENT_Bronze	,	FLAG_PRNT_PO	,	Order_Comment_CX_Print_Purchase_Order_Flag
